,Fin_CH4,Tin_CH4,Fin_H2O,Conversion,HeatDuty,Fout,Tout,H2,CO,H2O,CO2,CH4,C2H6,C3H8,C4H10,N2,O2,Ar
851,810.8980835,899.5315014,272.0953906,0.954205427,95814471.57,3743.631886,1126.058549,0.483681894,0.213083573,0.008750651,0.003499831,0.009235018,8.87E-08,2.97E-12,9.29E-17,0.278403447,1.00E-20,0.003345498
725,861.2112025,718.388766,200.2613258,0.949682749,97017630.65,3605.23881,1126.042735,0.473387049,0.206234459,0.006554896,0.002592675,0.011190334,1.33E-07,8.83E-12,0.00725272,0.289313694,1.00E-20,0.00347404
193,722.0427348,638.5855588,226.219012,0.975907862,88398649.18,3462.257844,1125.624767,0.463453965,0.206715989,0.014882235,0.00603464,0.004677669,2.37E-08,4.18E-13,6.89E-18,0.300618364,1.00E-20,0.003617113
1016,894.4418436,897.0963382,326.9177451,0.933101949,113318333,4012.159373,1125.487773,0.497860309,0.215948333,0.006512071,0.002569016,0.013884746,1.94E-07,9.46E-12,4.30E-16,0.26010352,1.00E-20,0.003121811
611,758.120343,766.5628339,215.6782448,0.954557774,88463792.67,3530.503443,1125.219321,0.469394669,0.211420892,0.008213817,0.00336769,0.009084724,8.80E-08,2.97E-12,9.36E-17,0.294970827,1.00E-20,0.003547292
374,749.0578006,728.6592854,335.3817635,0.987023975,95402457.07,3668.480619,1125.08253,0.470980424,0.199281046,0.028889184,0.011131699,0.002466729,6.46E-09,5.90E-14,5.02E-19,0.283837029,1.60E-20,0.003413881
287,879.8075421,635.2391679,312.6210162,0.933280451,123988942.2,3955.138981,1124.643068,0.494620986,0.21548876,0.006520834,0.002590776,0.013817504,1.92E-07,9.34E-12,4.23E-16,0.263794172,1.00E-20,0.003166777
785,853.0222502,826.4872651,210.3274985,0.952490992,91624240.41,3618.283332,1124.160229,0.474453659,0.206654928,0.007390256,0.002940048,0.010427598,1.14E-07,7.65E-12,0.006437441,0.288234461,1.00E-20,0.003461496
129,718.2500095,861.7370238,216.61003,0.973550225,76592098.27,3438.045495,1123.37791,0.461767802,0.206896562,0.014061807,0.005768998,0.005144423,2.83E-08,5.44E-13,9.75E-18,0.302717808,1.00E-20,0.003642573
802,609.2468962,764.2186685,201.9356686,0.991904635,55063711.79,3115.572605,1123.303144,0.423957824,0.188332802,0.034634776,0.014091151,0.001473814,2.53E-09,1.52E-14,8.47E-20,0.333490393,2.61E-20,0.004019237
757,794.2016566,854.480678,268.8845946,0.959925461,94693822.58,3699.145676,1122.76549,0.480557004,0.211560782,0.010546952,0.004259886,0.008010295,6.56E-08,1.88E-12,5.02E-17,0.28167933,1.00E-20,0.003385685
953,854.5521235,714.3042913,204.6068735,0.94672973,96801605.39,3609.094385,1122.455772,0.473199712,0.206729226,0.006757373,0.002711105,0.01174291,1.43E-07,9.39E-12,0.006414117,0.288975102,1.00E-20,0.003470311
956,846.0364824,884.3887349,204.1982301,0.949088221,86298168.53,3594.773929,1121.540415,0.472383267,0.206594694,0.007213533,0.002905754,0.01115543,1.28E-07,8.48E-12,0.006174696,0.290088386,1.00E-20,0.003484112
176,875.9733007,630.153409,263.6622541,0.959822159,111581840.4,3770.271548,1121.165672,0.484364495,0.207262743,0.010095924,0.003983852,0.008690712,7.58E-08,5.66E-12,0.005567682,0.276712487,1.00E-20,0.00332203
17,899.3619138,815.7885554,263.0344819,0.952893982,104149504.8,3806.297197,1120.638301,0.48620004,0.207627935,0.008677756,0.003423124,0.010362361,1.07E-07,7.19E-12,0.006226242,0.274191788,1.00E-20,0.003290649
376,890.7039825,689.5233826,272.2363375,0.957573672,111429175.7,3812.547529,1120.326094,0.486784915,0.207550435,0.00984265,0.003880424,0.009227926,8.45E-08,6.05E-12,0.005722388,0.273705943,1.00E-20,0.003285234
97,811.9520283,686.7796412,342.1932762,0.974750053,111380088,3847.925761,1120.001819,0.487377232,0.207716321,0.018522272,0.007306907,0.004960378,2.43E-08,4.18E-13,6.70E-18,0.270862023,1.00E-20,0.003254843
804,762.8750236,730.1387903,207.6633335,0.943215524,88715841.98,3520.543267,1119.630277,0.467441645,0.211415058,0.007260079,0.003043029,0.011455761,1.35E-07,5.57E-12,2.15E-16,0.295826953,1.00E-20,0.003557339
495,856.857455,805.4281642,343.0812021,0.959423402,113988135.7,3959.840508,1119.505368,0.495638715,0.21254723,0.012227142,0.004861214,0.008174423,6.47E-08,1.80E-12,4.65E-17,0.263388245,1.00E-20,0.003162966
861,795.8610483,647.7712907,276.9632583,0.960668984,105215311.3,3713.28627,1119.23661,0.480956151,0.210871636,0.011612894,0.004724541,0.007848101,6.14E-08,1.68E-12,4.30E-17,0.280613817,1.00E-20,0.003372799
672,757.76109,725.1857068,225.8467906,0.956826389,90131946.28,3542.801986,1118.823061,0.469600838,0.210262954,0.009928321,0.004130441,0.008597149,7.52E-08,2.31E-12,6.60E-17,0.293945241,1.00E-20,0.00353498
704,879.1388412,769.2777674,296.6965516,0.9620335,108851494.6,3850.213462,1118.16806,0.488832516,0.207815428,0.011959712,0.004734153,0.008070933,6.34E-08,2.78E-11,0.004353849,0.270980274,1.00E-20,0.003253071
968,711.8140871,772.5135852,255.553561,0.981553413,80477061.36,3468.190946,1118.111988,0.460178571,0.20142133,0.022170312,0.009037193,0.003524766,1.28E-08,1.64E-13,1.96E-18,0.300056911,1.00E-20,0.003610904
878,724.1240901,824.3918773,236.3036292,0.974522848,79758669.75,3476.758268,1117.838998,0.463319676,0.205363851,0.016558793,0.006841306,0.004940149,2.50E-08,4.43E-13,7.35E-18,0.299374165,1.00E-20,0.003602036
743,893.0506933,814.0753653,269.8019192,0.953196816,104040164.5,3812.015036,1117.662345,0.486286804,0.207662356,0.009405174,0.003745818,0.010208159,1.01E-07,6.88E-12,0.005651864,0.273754025,1.00E-20,0.003285698
214,639.5989858,784.2330927,275.8638904,0.992030173,62919852.11,3282.187588,1117.11665,0.433825566,0.184833591,0.042466336,0.016903991,0.00144592,2.27E-09,1.26E-14,6.48E-20,0.316709271,2.79E-20,0.003815322
617,899.6367521,896.6051558,284.2949814,0.891183427,104433449.2,3914.586,1116.907004,0.486284549,0.214508601,0.004330437,0.00178593,0.023282355,5.25E-07,4.16E-11,3.08E-15,0.266607977,1.00E-20,0.003199626
583,814.5094807,808.124364,235.1764893,0.921343805,93992598.52,3667.632049,1116.191987,0.475048862,0.212815431,0.005824499,0.002445174,0.016262747,2.61E-07,1.47E-11,7.75E-16,0.284188205,1.00E-20,0.003414822
664,691.740576,772.9920102,251.2070257,0.984020111,75292199.67,3406.20537,1116.071325,0.45365888,0.198265646,0.025505029,0.010449555,0.003021321,9.42E-09,1.03E-13,1.06E-18,0.305423005,1.00E-20,0.003676554
434,843.7484629,637.1488802,259.9711801,0.958655392,106158957.4,3716.547099,1115.442581,0.480371125,0.207317949,0.0110992,0.004499805,0.008738619,7.41E-08,2.15E-11,0.004029499,0.280573766,1.00E-20,0.003369964
449,803.2687243,735.3528204,221.0293431,0.956113699,91540181.75,3573.136929,1115.051804,0.470899335,0.207105381,0.010022396,0.004146002,0.009185245,8.33E-08,1.00E-11,0.00348296,0.291653503,1.00E-20,0.003505095
906,894.3350065,808.747347,207.7356011,0.820043393,92938657.09,3704.379051,1114.92903,0.461050453,0.210296046,0.002174843,0.000933425,0.040448562,1.65E-06,2.36E-10,3.16E-14,0.281713867,1.00E-20,0.003381156
381,800.3065049,615.7424866,229.1124982,0.927405463,100612957.7,3629.163727,1114.924267,0.473074291,0.212277564,0.006437054,0.002717928,0.014904051,2.18E-07,1.12E-11,5.40E-16,0.287137917,1.00E-20,0.003450978
415,840.007103,841.2788235,202.432426,0.941539292,86865250.59,3583.146713,1114.900816,0.470410653,0.206652015,0.007200513,0.002976692,0.01275948,1.61E-07,1.04E-11,0.005502294,0.291002792,1.00E-20,0.003495401
900,877.3726955,874.5597367,338.284301,0.943727566,111286326.2,3990.710686,1113.961975,0.496344499,0.213658094,0.009889327,0.004018273,0.011518081,1.23E-07,4.64E-12,1.63E-16,0.261433054,1.00E-20,0.003138549
480,884.4202252,706.0935781,209.2752887,0.92327461,99370039.71,3664.142916,1113.748558,0.473519024,0.20687151,0.005580238,0.002302791,0.017241532,2.89E-07,2.04E-11,0.00630227,0.284764087,1.00E-20,0.003418258
258,714.7399304,743.9069649,204.2782978,0.966111642,78686865.27,3405.232647,1113.533421,0.458625482,0.206573761,0.013243879,0.00563867,0.006622203,4.39E-08,1.03E-12,2.24E-17,0.305618303,1.00E-20,0.003677658
976,782.9857768,883.6369977,253.1940813,0.952978483,87673608.86,3639.79886,1113.005652,0.47538096,0.210374624,0.010685781,0.004477657,0.009417243,8.54E-08,2.73E-12,8.16E-17,0.286222796,1.00E-20,0.003440853
533,865.5284552,760.410109,213.2033659,0.932294442,95168813.21,3646.663951,1112.827035,0.473535655,0.207058884,0.006569196,0.002721443,0.014960994,2.16E-07,1.43E-11,0.005672907,0.286046113,1.00E-20,0.003434591
824,766.9717757,720.3195978,312.9245614,0.976768961,96831978.77,3685.835897,1112.362146,0.475169856,0.20353477,0.021912574,0.008906111,0.00450052,1.94E-08,2.96E-13,4.20E-18,0.2825783,1.00E-20,0.003397849
77,779.4918581,647.0481619,280.0181973,0.964763222,100798211.4,3673.326606,1111.92286,0.476969524,0.208135633,0.014794273,0.006134515,0.006961437,4.61E-08,1.08E-12,2.36E-17,0.283595128,1.00E-20,0.003409445
370,774.3094634,704.3908946,237.0457796,0.948943045,93396346.96,3592.008412,1111.798483,0.471920777,0.210310882,0.009863928,0.004178797,0.01024667,1.01E-07,3.51E-12,1.14E-16,0.289992241,1.00E-20,0.003486604
770,782.1163931,885.9037747,254.2644541,0.95314813,87220403.06,3638.528529,1111.644637,0.475114401,0.210085787,0.011025705,0.004636948,0.00937612,8.39E-08,2.65E-12,7.81E-17,0.286318903,1.00E-20,0.003442053
157,870.8809737,887.6436769,299.173123,0.92261813,103830392.3,3898.159112,1111.143442,0.489064004,0.213803197,0.007208845,0.003002308,0.016094927,2.39E-07,1.26E-11,6.15E-16,0.267613441,1.00E-20,0.003213039
765,766.201183,778.9916888,227.9042275,0.948458122,87450659.13,3558.102417,1111.112282,0.469493479,0.210008843,0.009764106,0.004161274,0.01033321,1.03E-07,3.60E-12,1.18E-16,0.292719181,1.00E-20,0.003519803
84,677.9110673,643.4034148,300.6991107,0.988739383,77939633.3,3419.688344,1110.804028,0.447384557,0.189235306,0.038111392,0.015374343,0.002078257,4.35E-09,3.21E-14,2.22E-19,0.304154108,1.56E-20,0.003662033
555,610.505793,779.4691536,341.2786382,0.994708162,56294013.64,3261.930985,1110.374584,0.418750172,0.169582425,0.063725709,0.024647304,0.000922088,9.12E-10,3.19E-15,1.04E-20,0.318533353,4.88E-20,0.003838946
166,813.0774142,733.2893239,239.1010525,0.921913101,96902800.16,3668.240285,1109.852906,0.474653732,0.212092014,0.006718722,0.002872214,0.016113982,2.45E-07,1.31E-11,6.59E-16,0.284134838,1.00E-20,0.003414253
540,851.3799952,654.8855427,218.519581,0.936612419,99404005.02,3637.422789,1109.701689,0.473213363,0.207032658,0.007607052,0.003185634,0.013812884,1.80E-07,1.16E-11,0.004994347,0.286710602,1.00E-20,0.003443279
179,744.0826893,720.9537862,235.3241791,0.962519311,86803388.3,3519.354922,1109.523064,0.466465656,0.20721653,0.013708023,0.005832208,0.007377621,5.21E-08,1.30E-12,3.03E-17,0.295841415,1.00E-20,0.003558495
251,846.8561311,850.6393066,252.7269179,0.934689929,94793122.29,3728.366906,1109.329467,0.479332821,0.209902097,0.008083087,0.003392243,0.013810891,1.77E-07,1.14E-11,0.002421782,0.279697615,1.00E-20,0.003359286
592,768.9617788,837.3216665,337.0354617,0.978850644,91985366.78,3718.937083,1109.217401,0.475315682,0.201082718,0.025676831,0.010414109,0.004071306,1.55E-08,2.09E-13,2.64E-18,0.28007172,1.00E-20,0.003367618
12,791.6895721,855.5386383,313.7413227,0.968717739,94642763.31,3749.450938,1109.186355,0.48058049,0.206538633,0.018059835,0.007441881,0.006149447,3.50E-08,7.06E-13,1.33E-17,0.277889415,1.00E-20,0.003340266
876,753.9001593,653.8311799,243.9058236,0.961131289,92198326.58,3555.383407,1109.091116,0.46896986,0.20764262,0.013549943,0.005754138,0.007673229,5.58E-08,1.44E-12,3.46E-17,0.292887688,1.00E-20,0.003522465
333,819.8203283,691.1522042,234.887102,0.978450034,88436833.46,3529.173868,1108.525327,0.463954184,0.195089452,0.020551169,0.008303733,0.00466061,2.07E-08,2.08E-11,0.008530337,0.295361685,1.00E-20,0.003548809
150,888.0619175,621.6501709,204.6202187,0.907772455,101934622.7,3657.633264,1107.539918,0.470582038,0.206608648,0.005189418,0.002196472,0.020847512,4.06E-07,3.13E-11,0.005864332,0.285286823,1.00E-20,0.00342435
306,859.152665,789.0912547,207.7793745,0.929559278,90898707.02,3619.93131,1107.498459,0.470978172,0.206307823,0.006964538,0.002941444,0.015564828,2.26E-07,1.50E-11,0.005652695,0.288130338,1.00E-20,0.003459936
728,838.8113957,785.8561474,317.3787854,0.949782659,106664567,3865.151524,1107.159981,0.488468482,0.210977853,0.012280932,0.005120016,0.010146169,9.24E-08,2.98E-12,9.00E-17,0.269766055,1.00E-20,0.0032404
634,855.5720944,844.5376229,282.6817255,0.996260475,84582075.03,3612.13121,1106.894624,0.467066303,0.188696386,0.0290051,0.011320754,0.000824632,1.07E-08,1.76E-11,0.010882705,0.288736692,1.00E-20,0.003467418
72,816.2670384,818.0473376,315.1851445,0.958909113,100834087.7,3809.860963,1106.817745,0.484919258,0.208982654,0.014845459,0.006182521,0.008196327,6.06E-08,1.59E-12,3.89E-17,0.273586353,1.00E-20,0.003287366
244,624.2019205,876.0245132,271.2918876,0.991008652,53645939.58,3229.479892,1106.181748,0.427460946,0.181297019,0.045327922,0.01861667,0.001617962,2.67E-09,1.56E-14,8.51E-20,0.321801936,1.93E-20,0.003877542
197,632.2359004,883.1149779,295.3895109,0.991408841,55837272.39,3278.528851,1105.976459,0.429864085,0.179965518,0.048219447,0.019562182,0.00154242,2.41E-09,1.33E-14,6.88E-20,0.317026782,2.14E-20,0.003819563
228,856.7396053,838.7864502,235.7374461,0.902005792,93332816.82,3713.643607,1105.747897,0.474420081,0.210732501,0.005590664,0.002408264,0.021047454,4.05E-07,3.10E-11,0.001578908,0.280849096,1.00E-20,0.003372627
34,836.6174173,747.2345048,213.4856132,0.876766957,92782244.09,3640.99773,1105.542534,0.466380692,0.211302761,0.004271425,0.001878045,0.026362355,6.46E-07,5.61E-11,4.56E-15,0.286364219,1.00E-20,0.003439857
186,856.8459342,873.5178604,268.1822406,0.906952287,97107286.07,3801.193188,1105.47147,0.480952841,0.212728885,0.00637697,0.002737846,0.019527159,3.43E-07,2.14E-11,1.25E-15,0.274380999,1.00E-20,0.003294957
998,892.118526,856.0383351,255.2628949,0.929748558,97304665.22,3782.379637,1105.259687,0.481413897,0.20785643,0.007947499,0.003333114,0.01542635,2.14E-07,1.38E-11,0.004816086,0.275894974,1.00E-20,0.003311436
881,810.5705602,750.4870027,291.6342812,0.951014966,100851899.2,3757.378482,1104.735692,0.481645201,0.209668261,0.012736461,0.00539493,0.009838297,8.65E-08,2.70E-12,7.90E-17,0.277383502,1.00E-20,0.003333262
600,810.5582434,624.5360758,296.7573085,0.953008376,107285701.6,3765.473219,1104.491899,0.482079029,0.209333662,0.013393008,0.005663469,0.009417502,7.91E-08,2.36E-12,6.58E-17,0.276787152,1.00E-20,0.003326098
312,865.8558586,788.6418112,289.119287,0.914834088,105816619,3860.882654,1104.237509,0.485383102,0.212846719,0.007403443,0.003164229,0.017781785,2.79E-07,1.56E-11,8.15E-16,0.270176397,1.00E-20,0.003244045
163,876.8032196,686.251489,245.3714166,0.930024758,103586510.3,3736.711335,1104.171137,0.478524543,0.207583102,0.008059938,0.003408524,0.015286481,2.09E-07,1.35E-11,0.004584089,0.27920125,1.00E-20,0.003351863
27,694.1188324,700.5572695,203.4490506,0.969003719,74539620.75,3346.2588,1103.916581,0.452032883,0.202820431,0.017048772,0.007463634,0.005985971,3.39E-08,6.84E-13,1.29E-17,0.310905864,1.00E-20,0.003742411
501,779.8125859,765.0663552,251.820935,0.948093766,91011395.38,3621.888003,1103.556228,0.472792384,0.209025346,0.011659834,0.00503568,0.0104046,9.77E-08,3.27E-12,1.02E-16,0.287624198,1.00E-20,0.00345786
975,783.821276,615.7190504,275.0664101,0.956155346,100720360.3,3668.793292,1103.509175,0.475767846,0.207983095,0.01411946,0.006030537,0.008720896,6.82E-08,1.90E-12,4.93E-17,0.28396443,1.00E-20,0.003413669
148,769.6585992,756.1913497,347.7888667,0.977771322,95481945.16,3730.250571,1103.385427,0.474746036,0.199517259,0.027562239,0.011321793,0.004269966,1.64E-08,2.23E-13,2.85E-18,0.279225281,1.00E-20,0.003357409
630,649.9531579,668.3700307,341.0259649,0.991395541,69682434.53,3378.148936,1103.033234,0.435092296,0.177922626,0.052833168,0.021141916,0.001541266,2.32E-09,1.24E-14,6.23E-20,0.307761733,2.17E-20,0.003706992
584,792.5637377,754.3668927,219.5558314,0.919051603,89107885.46,3584.601473,1103.014763,0.468117106,0.210668695,0.007209143,0.003175056,0.01666296,2.52E-07,1.36E-11,6.83E-16,0.290672932,1.00E-20,0.003493855
483,882.9528128,899.889894,200.8239093,0.899818388,84399852.58,3640.820534,1103.012699,0.468103511,0.20642369,0.005203595,0.002245666,0.022619173,4.65E-07,3.73E-11,0.005381973,0.286581779,1.00E-20,0.003440148
11,721.5060069,818.3232982,282.9587721,0.977562405,78849793.05,3519.595978,1102.353194,0.461309545,0.198599302,0.025686252,0.01084588,0.004282271,1.68E-08,2.35E-13,3.07E-18,0.295718533,1.00E-20,0.003558201
230,661.2991028,782.3321167,282.6988825,0.987130716,66395381.95,3349.157146,1102.284409,0.441401415,0.187462829,0.038507296,0.016043573,0.002365743,5.36E-09,4.33E-14,3.26E-19,0.310480041,1.08E-20,0.003739098
164,779.8342812,748.364372,279.3646587,0.958626799,93926695.46,3664.789226,1102.160319,0.475126385,0.207079974,0.015354598,0.006567917,0.008196399,5.97E-08,1.55E-12,3.76E-17,0.284257277,1.00E-20,0.003417389
206,784.7507345,829.1244303,242.7325043,0.939027553,87047611.41,3614.20546,1101.572426,0.471667286,0.209565336,0.010243539,0.004475576,0.01232546,1.35E-07,5.30E-12,1.94E-16,0.288257446,1.00E-20,0.003465221
1021,743.7821181,728.6651996,239.0157944,0.959272697,84973207.18,3517.649886,1101.544529,0.465157842,0.205958602,0.014854268,0.00646824,0.008017324,5.81E-08,1.50E-12,3.62E-17,0.295983445,1.00E-20,0.00356022
933,812.0167601,862.9610289,221.0997314,0.903240432,85148987.29,3618.910193,1101.38197,0.468427419,0.210968009,0.006185797,0.002741338,0.020213042,3.66E-07,2.37E-11,1.43E-15,0.288003242,1.00E-20,0.003460786
899,844.6036167,888.4122662,229.1877736,0.934129816,85990711.07,3647.914025,1101.152427,0.472920656,0.206660165,0.0089228,0.003839678,0.014198673,1.79E-07,1.09E-10,0.004168171,0.285856317,1.00E-20,0.003433361
587,748.0270148,789.7108493,344.2719884,0.980232309,88330380.7,3664.777025,1101.047884,0.468468081,0.196177158,0.031193659,0.012867944,0.003756439,1.26E-08,1.51E-13,1.69E-18,0.284119375,1.00E-20,0.003417331
457,833.7944003,703.1804423,227.8899833,0.928504373,95201281.85,3638.207429,1100.462324,0.471872473,0.2077029,0.00842138,0.003658739,0.015254626,2.06E-07,1.32E-11,0.003075752,0.286571434,1.00E-20,0.003442491
215,856.8763881,750.3140156,221.0907454,0.922997862,93631959.63,3649.62934,1100.354882,0.471791395,0.206802034,0.007613798,0.003295283,0.016831496,2.50E-07,1.90E-11,0.004458197,0.285775767,1.00E-20,0.003431779
913,646.9562934,861.3957716,204.207517,0.980511054,56776555.26,3219.093733,1099.983235,0.437130163,0.194266779,0.026479318,0.011633808,0.003646536,1.26E-08,1.56E-13,1.81E-18,0.322953282,1.00E-20,0.003890103
282,674.1673406,747.7626593,336.0609964,0.988496926,72037733.72,3443.350931,1099.811713,0.444354312,0.183334844,0.045827462,0.018703153,0.002096772,4.11E-09,2.87E-14,1.88E-19,0.302046586,1.34E-20,0.003636867
653,800.3463376,838.3649316,317.2127179,0.96112037,95252881.67,3767.620319,1099.508932,0.480713277,0.206165852,0.017913876,0.007607465,0.007689243,5.09E-08,1.20E-12,2.66E-17,0.276586054,1.00E-20,0.003324181
1000,842.087674,652.0043526,225.2444919,0.930688638,97502200.62,3635.648595,1099.489667,0.471639335,0.206618679,0.008726786,0.003785843,0.014946186,1.96E-07,9.77E-11,0.004028414,0.286809624,1.00E-20,0.003444936
946,768.2438948,850.7142921,261.0366895,0.955214286,84650765.43,3606.960406,1099.453509,0.47105466,0.206799069,0.014657284,0.00637283,0.008880714,6.93E-08,1.93E-12,5.03E-17,0.288763232,1.00E-20,0.003472141
559,757.8883455,609.161784,257.4188631,0.95827832,93707644.27,3576.800664,1099.152496,0.468812052,0.205874583,0.015626575,0.006803132,0.008230438,5.97E-08,1.55E-12,3.74E-17,0.291151772,1.00E-20,0.003501388
231,895.449955,603.1144706,247.6953962,0.914242366,109047520.8,3769.995741,1099.137246,0.478357903,0.207681852,0.007270617,0.003129537,0.01896373,3.10E-07,2.15E-11,0.004458344,0.276815386,1.00E-20,0.00332232
